245	32.01333333
246	32.2752
247	32.53813333
248	32.80213333
249	33.0672
250	33.33333333
251	33.60053333
252	33.8688
253	34.13813333
254	34.40853333
255	34.68
256	34.95253333
257	35.22613333
258	35.5008
259	35.77653333
260	36.05333333
261	36.3312
262	36.61013333
263	36.89013333
264	37.1712
265	37.45333333
266	37.73653333
267	38.0208
268	38.30613333
269	38.59253333
270	38.88
271	39.16853333
272	39.45813333
273	39.7488
274	40.04053333
275	40.33333333
276	40.6272
277	40.92213333
278	41.21813333
279	41.5152
280	41.81333333
281	42.11253333
282	42.4128
283	42.71413333
284	43.01653333
285	43.32
286	43.62453333
287	43.93013333
288	44.2368
289	44.54453333
290	44.85333333
291	45.1632
292	45.47413333
293	45.78613333
294	46.0992
295	46.41333333
296	46.72853333
297	47.0448
298	47.36213333
299	47.68053333
300	48
301	48.32053333
302	48.64213333
303	48.9648
304	49.28853333
305	49.61333333
306	49.9392
307	50.26613333
308	50.59413333
309	50.92319999
310	51.25333333
311	51.58453332
312	51.91679998
313	52.2501333
314	52.58453329
315	52.91999993
316	53.25653322
317	53.59413317
318	53.93279975
319	54.27253296
320	54.61333277
321	54.95519916
322	55.29813209
323	55.64213151
324	55.98719732
325	56.33332943
326	56.68052766
327	57.02879181
328	57.37812157
329	57.72851652
330	58.07997607
331	58.43249947
332	58.78608563
333	59.14073315
334	59.49644011
335	59.85320399
336	60.21102144
337	60.56988804
338	60.92979806
339	61.29074402
340	61.65271628
341	62.01570248
342	62.37968685
343	62.7446494
344	63.11056499
345	63.47740213
346	63.84512169
347	64.21367536
348	64.58300385
349	64.95303491
350	65.32368106
351	65.69483718
352	66.06637778
353	66.4381541
354	66.8099912
355	67.18168476
356	67.55299806
357	67.92365903
358	68.29335744
359	68.66174266
360	69.02842181
361	69.39295876
362	69.7548741
363	70.11364622
364	70.46871386
365	70.81948022
366	71.16531894
367	71.50558197
368	71.83960963
369	72.16674279
370	72.48633721
371	72.79777999
372	73.1005079
373	73.39402737
374	73.67793571
375	73.95194306
376	74.21589454
377	74.46979184
378	74.7138136
379	74.94833361
380	75.17393613
381	75.39142747
382	75.601843
383	75.80644886
384	76.00673788
385	76.20441921
386	76.40140136
387	76.59976873
388	76.8017517
389	77.00969089
390	77.22599608
391	77.45310092
392	77.69341439
393	77.94927048
394	78.22287741
395	78.51626802
396	78.8312528
397	79.16937715
398	79.53188416
399	79.91968439
400	80.33333333
401	80.77301772
402	81.23855083
403	81.72937715
404	82.24458614
405	82.78293469
406	83.34287741
407	83.92260381
408	84.52008106
409	85.13310092
410	85.75932942
411	86.39635756
412	87.0417517
413	87.69310206
414	88.34806803
415	89.00441921
416	89.66007121
417	90.31311552
418	90.961843
419	91.60476081
420	92.24060279
421	92.86833361
422	93.48714694
423	94.09645851
424	94.69589454
425	95.2852764
426	95.86460238
427	96.43402737
428	96.99384123
429	97.54444665
430	98.08633721
431	98.62007613
432	99.1462763
433	99.66558197
434	100.1786523
435	100.6861469
436	101.1887139
437	101.6869796
438	102.1815408
439	102.6729588
440	103.1617551
441	103.6484093
442	104.1333574
443	104.6169924
444	105.0996647
445	105.5816848
446	106.0633245
447	106.5448208
448	107.0263778
449	107.5081705
450	107.9903477
451	108.4730349
452	108.9563372
453	109.440342
454	109.9251217
455	110.4107355
456	110.8972317
457	111.3846494
458	111.8730202
459	112.3623692
460	112.8527163
461	113.3440774
462	113.8364647
463	114.329888
464	114.8243548
465	115.3198707
466	115.8164401
467	116.3140665
468	116.8127523
469	117.3124995
470	117.8133094
471	118.3151832
472	118.8181216
473	119.3221251
474	119.8271943
475	120.3333294
476	120.8405307
477	121.3487982
478	121.8581321
479	122.3685325
480	122.8799994
481	123.392533
482	123.9061331
483	124.4207998
484	124.9365332
485	125.4533333
486	125.9712
487	126.4901333
488	127.0101333
489	127.5312
490	128.0533333
491	128.5765333
492	129.1008
493	129.6261333
494	130.1525333
495	130.68
496	131.2085333
497	131.7381333
498	132.2688
499	132.8005333
500	133.3333333
501	133.8672
502	134.4021333
503	134.9381333
504	135.4752
505	136.0133333
506	136.5525333
507	137.0928
508	137.6341333
509	138.1765333
510	138.72
511	139.2645333
512	139.8101333
513	140.3568
514	140.9045333
515	141.4533333
516	142.0032
517	142.5541333
518	143.1061333
519	143.6592
520	144.2133333
521	144.7685333
522	145.3248
523	145.8821333
524	146.4405333
525	147
526	147.5605333
527	148.1221333
528	148.6848
529	149.2485333
530	149.8133333
531	150.3792
532	150.9461333
533	151.5141333
534	152.0832
535	152.6533333
536	153.2245333
537	153.7968
538	154.3701333
539	154.9445333
540	155.52
541	156.0965333
542	156.6741333
543	157.2528
544	157.8325333
545	158.4133333
546	158.9952
547	159.5781333
548	160.1621333
549	160.7472
550	161.3333333
551	161.9205333
552	162.5088
553	163.0981333
554	163.6885333
555	164.28
556	164.8725333
557	165.4661333
558	166.0608
559	166.6565333
560	167.2533333
561	167.8512
562	168.4501333
563	169.0501333
564	169.6512
565	170.2533333
566	170.8565333
567	171.4608
568	172.0661333
569	172.6725333
570	173.28
571	173.8885333
572	174.4981333
573	175.1088
574	175.7205333
575	176.3333333
576	176.9472
577	177.5621333
578	178.1781333
579	178.7952
580	179.4133333
581	180.0325333
582	180.6528
583	181.2741333
584	181.8965333
585	182.52
586	183.1445333
587	183.7701333
588	184.3968
589	185.0245333
590	185.6533333
591	186.2832
592	186.9141333
593	187.5461333
594	188.1792
595	188.8133333
596	189.4485333
597	190.0848
598	190.7221333
599	191.3605333
600	192
601	192.6405333
602	193.2821333
603	193.9248
604	194.5685333
605	195.2133333
606	195.8592
607	196.5061333
608	197.1541333
609	197.8032
610	198.4533333
611	199.1045333
612	199.7568
613	200.4101333
614	201.0645333
615	201.72
616	202.3765333
617	203.0341333
618	203.6928
619	204.3525333
620	205.0133333
621	205.6752
622	206.3381333
623	207.0021333
624	207.6672
625	208.3333333
626	209.0005333
627	209.6688
628	210.3381333
629	211.0085333
630	211.68
631	212.3525333
632	213.0261333
633	213.7008
634	214.3765333
635	215.0533333
636	215.7312
637	216.4101333
638	217.0901333
639	217.7712
640	218.4533333
641	219.1365333
642	219.8208
643	220.5061333
644	221.1925333
645	221.88
646	222.5685333
647	223.2581333
648	223.9488
649	224.6405333
650	225.3333333
651	226.0272
652	226.7221333
653	227.4181333
654	228.1152
655	228.8133333
656	229.5125333
657	230.2128
658	230.9141333
659	231.6165333
660	232.32
661	233.0245333
662	233.7301333
663	234.4368
664	235.1445333
665	235.8533333
666	236.5632
667	237.2741333
668	237.9861333
669	238.6992
670	239.4133333
671	240.1285333
672	240.8448
673	241.5621333
674	242.2805333
675	243
676	243.7205333
677	244.4421333
678	245.1648
679	245.8885333
680	246.6133333
681	247.3392
682	248.0661333
683	248.7941333
684	249.5232
685	250.2533333
686	250.9845333
687	251.7168
688	252.4501333
689	253.1845333
690	253.92
691	254.6565333
692	255.3941333
693	256.1328
694	256.8725333
695	257.6133333
696	258.3552
697	259.0981333
698	259.8421333
699	260.5872
700	261.3333333
701	262.0805333
702	262.8288
703	263.5781333
704	264.3285333
705	265.08
706	265.8325333
707	266.5861333
708	267.3408
709	268.0965333
710	268.8533333
711	269.6112
712	270.3701333
713	271.1301333
714	271.8912
715	272.6533333
716	273.4165333
717	274.1808
718	274.9461333
719	275.7125333
720	276.48
721	277.2485333
722	278.0181333
723	278.7888
724	279.5605333
725	280.3333333
726	281.1072
727	281.8821333
728	282.6581333
729	283.4352
730	284.2133333
731	284.9925333
732	285.7728
733	286.5541333
734	287.3365333
735	288.12
736	288.9045333
737	289.6901333
738	290.4768
739	291.2645333
740	292.0533333
741	292.8432
742	293.6341333
743	294.4261333
744	295.2192
745	296.0133333
746	296.8085333
747	297.6048
748	298.4021333
749	299.2005333
750	300
751	300.8005333
752	301.6021333
753	302.4048
754	303.2085333
755	304.0133333
756	304.8192
757	305.6261333
758	306.4341333
759	307.2432
760	308.0533333
761	308.8645333
762	309.6768
763	310.4901333
764	311.3045333
765	312.12
766	312.9365333
767	313.7541333
768	314.5728
769	315.3925333
770	316.2133333
771	317.0352
772	317.8581333
773	318.6821333
774	319.5072
775	320.3333333
776	321.1605333
777	321.9888
778	322.8181333
779	323.6485333
780	324.48
781	325.3125333
782	326.1461333
783	326.9808
784	327.8165333
785	328.6533333
786	329.4912
787	330.3301333
788	331.1701333
789	332.0112
790	332.8533333
791	333.6965333
792	334.5408
793	335.3861333
794	336.2325333
795	337.08
796	337.9285333
797	338.7781333
798	339.6288
799	340.4805333
